21390,39638,26539,43603,22037,28219,18040,26878,15549,30086,30845,52911,26531,28714,25559,24505,26597,106214,28183,14765,43713,13746,29848,81501,35084,14380,4330,2946,31633,25431,33131,23993,40041,7161,3402,15900,7184,34104,29925,2620,74064,32786,39436,24173,34814,29379,26895,27220,27207,3238,31691,34830,100980,104695,0,109473,31972,31940,33375,24624,35407,1086,22009,24127,29943,81747,28573,17457,30516,32474,26855,22473,32816,29573,7484,31420,68205,1735,33078,35608,2417,43602,29027,32406,34158,32493,2863,56315,10085,63817,14171,101095,34827,4069,32743,13359,26961,32597,83870,99599,11980,1751,48622,34660,95210,75853,9239,3583,59401,28398,27366,36793,32989,31298,39980,10487,16463,26518,32358,27439,69367,31396,34740,34367,28885,32242,29416,74842,44661,1085,34982,36570,31059,27962,27464,33583,23802,25975,31766,26619,76622,56480,30624,16348,20160,52045,29356,35547,41152,84713,2721,31148,45125,29846,43436,21258,29850,52206,29210,32694,9750,25067,27536,29915,27881,12483,33576,35455,3242,58548,84618,35687,34568,30852,102849,25547,31101,30265,8421,64854,33772,35557,15355,10824,25376,85078,50449,33912,24973,82228,30446,7595,32407,27290,32910,8775,30377,30436,33004,30274,29455,94170,33201,35948,7756,33423,30009,27404,33013,17418,20552,34494,33830,29387,6358,99098,43726,33332,78163,25463,33600,73341,24876,42084,27030,30931,28598,54804,19547,35646
93030,72274,82943,103831,88035,90216,94323,82810,98263,79673,79520,85906,83797,81200,84067,85109,84024,3281,82310,95217,103390,95814,79669,28042,75077,95263,113513,106597,78308,84436,78102,89502,94924,103754,107306,98073,103285,88158,84760,111657,35787,76688,76901,85984,78165,81046,83683,83287,86897,106490,77783,75901,8763,4779,109473,0,78247,79087,77575,84851,74692,110090,91089,85811,80034,27869,85738,95950,78964,77180,87814,92000,76684,86051,104296,78835,42766,108086,77081,74767,111433,70722,87663,77592,75904,77170,108055,98102,99965,108110,96516,8555,76710,106692,77419,97722,82957,76890,25822,10494,100570,111101,81186,80165,14353,34074,101583,106694,102958,81420,83198,139611,76489,78430,71759,100867,93358,87482,77397,82404,44890,78096,75388,75559,81508,77341,83350,34903,94726,110228,74922,73980,125020,82470,89508,76196,85755,83515,78940,88653,33045,110656,79710,93370,89801,87852,83563,74345,69888,115863,107020,78357,97081,80179,145542,88997,86453,61219,80428,76783,102048,94903,84517,80154,82116,99404,76528,76228,112509,113024,113547,76000,75250,79270,6627,85017,78372,80497,102258,52105,76061,74561,95233,100838,84144,112409,81554,76038,84609,27475,79133,102893,77462,82765,76931,101977,79973,79390,77013,79593,80301,15541,88579,75840,103696,76284,84405,82146,76525,93803,89832,78727,77674,80872,106323,10854,100022,76297,31720,84645,77258,36446,85951,91100,83506,78545,81774,99826,106684,77710
23191,8470,8061,39416,9960,16414,21740,5517,20186,2757,1328,34977,5562,3395,6873,10737,5800,75026,4083,19520,39176,18296,7347,50209,3174,17611,35719,29278,1226,6589,14789,20744,30248,25687,30423,25383,25293,19155,21292,33894,42527,5810,24528,7839,7084,2822,5455,5049,20805,29309,5988,3169,69962,73490,31972,78247,0,2627,2613,9103,3556,32746,20885,7848,2177,50382,20881,17941,6422,3059,21755,22824,4891,22695,26136,591,36316,30424,1170,3638,33677,13665,24200,1086,2373,3003,31113,44958,22034,56010,18338,70038,4516,29921,836,19507,5061,6689,52455,68716,22324,33690,27789,9975,63902,44287,23475,29743,50021,3856,4974,66472,5549,2450,8616,22671,17679,20798,2325,4684,37468,4902,2859,2869,3267,3635,18132,43370,33679,32582,3487,4634,55568,4227,24812,2800,8696,7419,1728,22692,45209,52293,1483,15632,11819,35361,18421,4043,9280,74946,29806,4626,35712,2198,73012,10835,23594,20683,8769,5570,23835,28878,17043,2089,4113,21159,1739,5112,34783,55028,73914,5253,3384,1148,71656,6773,5718,13449,24193,33480,2690,3686,20372,22616,9392,73797,29910,2396,10214,50802,3804,24886,1700,4683,2074,23891,1745,2248,10861,2199,3190,62781,18778,5572,25553,3096,20868,8605,4339,20126,11637,7427,4027,2632,28154,68184,36785,3590,46627,6521,2511,41838,7741,28862,5271,6175,3528,44789,36632,7927
24926,7727,9926,36856,10013,14080,23154,6790,19177,4918,2174,32480,5549,4719,7994,12448,5348,75888,3874,20369,36610,18496,9772,51089,4611,17751,35508,29359,3802,7226,17369,22694,27642,25368,30652,26655,25046,16554,23639,33715,43305,8437,27144,7910,4727,2921,5063,4775,22994,29445,8581,3200,70901,74347,31940,79087,2627,0,1513,10593,5057,32774,22667,8210,3884,51225,23156,16864,8914,5683,23909,24647,7516,25000,25703,2448,36805,30332,3256,4531,33503,12365,26449,3668,4259,5625,31311,42345,21881,53385,17967,70962,2984,30195,3086,19039,5877,9312,53265,69707,21642,33680,25367,7404,64734,45040,23135,29958,47398,5285,4607,67107,8174,4991,8044,22211,18607,22939,4948,5773,37459,7476,4445,4938,3372,6260,20492,44184,31052,32476,5435,5142,56715,4133,26959,5241,9679,8988,920,24818,46048,49685,2355,15775,11896,32821,20775,5887,9354,72356,29922,7176,33090,3736,73687,10695,25899,20287,11138,8197,23330,30800,19286,3541,4979,20554,3739,3648,34615,52423,71340,3862,5558,3032,72523,6396,8267,15907,23892,33013,5039,5120,21401,22098,11140,71234,27496,4558,11968,51612,6221,24631,4310,5287,4614,23571,2424,4463,13471,4288,5121,63576,16198,4160,25149,5613,23226,10705,6953,21413,11389,4969,2081,3256,27693,69166,34188,6155,47390,6764,1835,42641,7107,26235,4944,8709,3644,42165,37981,5643
25696,6381,10583,37649,11392,15220,24103,7729,20690,5328,2915,32476,6894,5579,9016,13211,6782,74376,5217,21555,37390,19871,9944,49579,3404,19138,36973,30771,3817,8416,17242,23315,28311,26843,32033,27676,26511,17273,23895,35175,41793,8119,26863,9269,4569,4113,6480,6162,23417,30846,8462,1713,69393,72835,33375,77575,2613,1513,0,11469,3840,34198,23405,9497,4520,49713,23494,18376,8996,5377,24365,25359,7168,25304,27192,2775,35296,31777,2647,3143,34962,11282,26813,3378,3314,5313,32700,42668,23330,53810,19443,69453,1932,31565,2637,20527,6979,9048,51753,68202,23149,35112,25236,7646,63222,43527,24612,31342,47786,6118,6010,68390,7811,5033,6652,23701,19761,23406,4669,6768,36002,7418,3322,4022,4600,6019,20734,42672,31569,33924,4406,3653,57806,5457,27422,4601,10773,9812,1669,25299,44537,50328,3146,17157,13280,32908,21025,4773,7857,72568,31327,7173,33664,4443,74959,12118,26204,18895,11376,7891,24825,31446,19657,4271,6036,22055,2952,2566,36074,53075,71503,2737,4663,3497,71012,7831,8256,16022,25364,31652,4324,3871,22521,23593,11876,71365,27352,3745,12704,50100,6414,26097,4016,6447,4150,25045,3320,4825,13254,4730,5684,62064,16983,3057,26634,5044,23469,11197,6546,22421,12834,4983,1456,4299,29185,67660,34883,5640,45877,8065,380,41128,8586,26712,6347,8723,4887,42570,38973,5362
14358,17567,1944,42760,5699,19165,12644,3809,16574,6462,8568,41947,6204,5903,2801,2084,7083,81591,7300,10831,42607,11081,5316,56893,11631,10638,28709,21749,8230,4175,11375,12375,34584,19332,22548,16286,18758,23903,14624,26851,49522,8171,20921,5381,15178,7753,7045,6950,13290,21656,7067,12265,76358,80072,24624,84851,9103,10593,11469,0,11824,25245,12137,4487,6973,57150,13800,14917,5897,8325,14057,14140,8282,15707,20082,8750,43953,23265,9890,12407,26626,22732,16863,9009,10651,8362,23284,50566,15451,61029,12813,76471,13380,21967,9618,14135,4905,7984,59281,74984,17336,26252,35230,17167,70596,51319,17324,21912,55277,5353,7157,57732,8393,7426,17689,16944,8930,13077,8449,4845,45837,6854,11273,10605,7393,7936,11772,50279,38638,25395,11133,13480,46483,7036,17015,9619,2186,1688,9898,14859,52041,56241,8345,8945,6440,42017,11987,11638,18059,80808,22182,6655,40343,7029,64223,6703,16572,29548,5078,8091,18154,20366,10017,7198,5670,16041,10214,14031,27687,58886,79985,14206,10605,8024,78225,6739,6486,8642,17879,42320,9896,11989,11441,17076,1321,80001,37362,10237,1825,57642,6220,18397,8738,5566,9130,17650,8209,6948,9313,6926,5932,69568,23253,14526,19451,9329,14297,3128,8574,11033,7468,15271,12625,7342,22075,74481,40762,9081,53613,5210,11492,48790,7440,34147,6970,6307,7183,50033,27532,16132
25269,6406,10400,41375,13455,19054,24243,8641,23718,5460,4848,35246,9110,6695,10008,13133,9350,71470,7633,22554,41106,21688,8567,46653,446,21028,39203,32678,3788,9976,14779,22510,31952,29205,33760,28002,28797,20979,22155,37372,38977,5758,23963,11352,7805,6368,9006,8603,22093,32688,6541,2466,66406,69934,35407,74692,3556,5057,3840,11824,0,36160,22922,11293,5464,46827,21954,21458,7502,3697,23106,24772,4885,23655,29672,4145,32822,33881,2390,1106,37153,11892,25289,3004,1249,3643,34462,45902,25522,57161,21874,66482,4675,33239,2728,23052,8446,6702,48902,65163,25880,37115,27835,11080,60347,40740,27000,33088,51098,7040,8524,69522,5383,4398,6326,26213,20675,22192,3392,7977,34173,5818,698,1259,6821,4287,19014,39818,35059,36040,987,1966,58199,7783,26134,2342,11839,10158,4545,24088,41655,53921,5028,19060,15292,35826,19319,1026,6252,75604,33191,5765,37209,5569,76029,14360,24543,17733,10031,5589,27381,30598,18278,5515,7536,24713,1846,4904,38256,56676,74466,4885,1573,4600,68101,10329,6632,14133,27710,30497,2004,165,23260,26164,11804,74276,29910,1587,12578,47249,5683,28393,3106,8152,2695,27411,5291,5040,10729,5165,6068,59228,20731,5108,29086,2774,21705,10521,4240,22783,15173,8349,4960,6182,31693,64630,38537,3294,43079,10021,3462,38287,11289,30173,8825,7095,7084,45912,39102,8359
21386,40483,27148,44651,22835,29273,18151,27599,16602,30811,31637,53992,27337,29465,26268,25049,27427,106828,28996,15177,44764,14474,30433,82138,35844,15136,4223,3501,32379,26186,33494,24100,41126,8191,3286,15808,8174,35168,30034,2827,74732,33415,39572,24971,35719,30181,27720,28038,27317,3620,32311,35634,101579,105312,1086,110090,32746,32774,34198,25245,36160,0,22118,24898,30699,82392,28687,18485,31126,33175,26925,22485,33470,29627,8553,32200,68934,2784,33843,36384,2680,44505,29017,33157,34911,33195,2592,57391,10971,64861,15091,101697,35675,3993,33510,14319,27719,33201,84519,100185,13029,1041,49683,35618,95841,76524,10229,3667,60463,29137,28188,35748,33627,32015,40817,11499,16926,26625,33077,28185,70174,32046,35497,35104,29687,32927,29639,75503,45745,1684,35715,37356,29994,28771,27414,34302,24495,26630,32580,26649,77275,57497,31414,17114,20952,53129,29567,36278,41952,85756,3085,31807,46204,30607,42393,22082,29872,53052,29754,33329,10793,24817,27793,30681,28646,13500,34334,36308,3169,59553,85669,36539,35291,31620,103464,26378,31730,30655,9411,65722,34499,36311,15652,11849,25957,86134,51515,34653,25528,82879,31132,8580,33142,28063,33641,9767,31169,31171,33489,31015,30181,94811,34265,36803,8809,34132,30135,27973,33684,17649,21393,35408,34682,30175,7443,99688,44794,34026,78829,26250,34417,74006,25730,43169,27851,31547,29399,55875,18834,36559
2352,29149,12827,52476,15787,29718,3970,15930,22437,18129,20569,53777,18188,17948,14900,10219,18990,87808,19421,8810,52390,13576,14455,63712,22853,13929,26299,19223,19829,16117,12996,1984,45205,20171,18841,7112,19390,35120,7918,24623,56974,17696,17460,16715,27303,19877,19017,18987,5200,18803,16643,23941,82392,86337,22009,91089,20885,22667,23405,12137,22922,22118,0,15901,18893,64086,6570,21909,15514,19227,4907,2020,18321,7650,21313,20632,52477,21380,21450,23739,24413,34511,7493,20529,21927,19282,19571,61659,17103,71639,17447,82559,25336,18133,21237,18445,17036,16962,66252,80849,21133,23131,47244,29265,77165,58775,19159,18473,66104,17382,19199,48845,18056,18774,29173,19668,8421,4509,19621,16972,55452,17144,22519,21665,19528,18642,7941,57587,49528,23054,22044,24800,35871,19152,6476,20581,13613,13684,21917,4900,59192,66132,20358,13926,15024,53721,7792,22426,29068,91855,19298,17162,50999,18993,55060,16240,8065,40346,13066,17766,20588,8293,6572,19177,17801,20045,21637,25965,25215,68670,91168,26121,21447,19907,84493,18411,16386,10862,19223,52873,20921,23084,7336,20075,11537,91267,49370,21417,10708,64670,17359,19231,20094,17695,20343,19211,20252,18638,14844,18695,17723,76293,34374,26441,20753,20164,8021,12420,18874,5059,16510,27406,24653,19440,22789,80396,50982,19709,60945,17043,23374,56201,18795,45310,18974,15958,19320,60912,16611,28253
17957,15878,5513,38281,2242,14679,15569,3196,13448,6149,6771,37881,2697,4626,2407,6507,3249,82575,4341,12217,38124,10455,8204,57773,10961,9763,27912,21430,7547,1389,15463,16440,30116,17959,22601,18810,17526,19515,19095,26079,50177,9879,25224,895,12200,5387,3387,3531,17657,21467,9045,10799,77448,81044,24127,85811,7848,8210,9497,4487,11293,24898,15901,0,5834,57973,18236,11471,8239,8680,18369,17920,9542,20141,18486,7305,44114,22590,8951,11486,25860,20534,21231,8302,10047,8684,23284,46183,14236,56574,10725,77537,11194,22113,8617,11968,2862,10124,60068,76153,14982,25843,31377,13592,71485,51951,15775,21917,50847,4395,3732,58904,9938,7396,16140,15076,10519,17396,8416,3409,45303,8293,10619,10302,4897,8621,16260,50995,34206,24749,10930,12465,48650,4078,21258,9615,2405,4029,7832,19118,52813,51754,6543,7784,4006,37860,16474,11504,17086,76427,21961,7946,35882,5724,65480,3286,20995,28366,8654,9704,16270,24193,14489,5789,3757,13745,9455,11857,26963,54401,75636,12072,10569,6725,79204,2517,8396,12914,16462,41140,9760,11441,13362,15079,5735,75675,33498,9834,6311,58417,6909,17125,8365,3166,8889,16173,6307,6421,12751,6225,5528,70393,18839,12370,17885,9538,18775,6939,9521,13668,4165,12139,10265,5302,20514,75632,36276,9577,54281,1448,9663,49474,2993,29764,3423,8476,4610,45608,30150,13154
21179,10631,6087,39667,8019,16271,19617,3340,18670,1188,1713,36268,3876,1242,4697,8692,4383,76804,2830,17345,39449,16230,6047,51992,5146,15566,33746,27220,1726,4513,13854,18850,30725,23776,28326,23234,23354,19648,19789,31913,44367,5552,23759,5950,8611,1922,4044,3618,19110,27236,5300,5338,71701,75270,29943,80034,2177,3884,4520,6973,5464,30699,18893,5834,0,52183,19283,16492,5315,3304,20025,20855,4814,21134,24273,1777,38281,28418,3165,5743,31694,15760,22570,2468,4216,3281,29022,45857,20069,56763,16483,71785,6447,27814,2843,17690,2983,6242,54270,70428,20599,31653,29216,11157,65699,46137,21581,27650,50830,1679,3626,64302,5416,2019,10790,20833,15502,19056,2803,2538,39572,4189,4798,4480,2077,3557,16654,45193,34352,30577,5114,6773,53408,2840,23076,3901,6524,5302,3053,20936,47018,52745,1533,13596,9839,36552,16932,5691,11424,75960,27737,3821,36301,246,70840,8963,22033,22851,7341,5315,22014,26970,15408,414,2087,19401,3636,7086,32795,55463,74987,7252,4798,1054,73433,5203,4833,12162,22280,35649,3989,5614,18197,20807,7359,74908,31347,4006,8188,52619,2649,22952,2589,2731,3127,21986,1520,955,10143,670,1238,64597,19183,7573,23679,3935,19382,6821,4488,17977,9800,8838,5774,1360,26298,69902,37196,4157,48470,4611,4522,43668,6270,29606,3841,5210,2205,45582,34502,9524
66141,44504,55262,77881,60191,62638,67118,54997,70399,51844,51652,61298,55935,53356,56269,57511,56155,24663,54443,67656,77459,68048,52034,771,47210,67479,85744,78893,50457,56602,51114,62618,68579,75927,79671,70935,75470,60975,58301,83891,7981,48979,51342,58132,50425,53178,55815,55420,60225,78806,50089,48037,19770,23122,81747,27869,50382,51225,49713,57150,46827,82392,64086,57973,52183,0,59158,68089,51287,49366,61198,65162,48932,59698,76453,50969,15466,80331,49217,46898,83668,43301,61402,49736,48042,49354,80414,74025,72155,84844,68666,19799,48879,79072,49555,69866,55116,49230,2166,18757,72703,83394,55626,52554,13521,6379,73748,79047,79223,53586,55330,112893,48765,50603,43978,73016,65777,60766,49565,54569,19598,50352,47523,47705,53641,49547,56566,7051,68947,82480,47069,46114,98932,54604,63178,48359,57978,55773,51071,62095,5177,86130,51843,65572,61969,63123,56803,46492,42058,95836,79333,50601,71370,52325,119004,61145,60199,33969,52867,49063,74193,68640,57542,52297,54267,71540,48665,48408,84750,88669,93745,48181,47407,51410,21299,57151,50664,53317,74430,27035,48217,46696,67769,72981,56497,92825,56346,48183,56998,783,51342,75075,49616,54913,49087,74145,52106,51552,49648,51751,52473,12426,61329,48030,75856,48458,57911,54527,48748,66455,61977,50999,49836,53008,78479,18183,74128,48488,4108,56793,49394,8600,58082,64930,55639,50859,53908,75462,80138,50009
7730,28359,13534,56291,18898,32862,10538,17077,27565,18251,20983,55447,19897,18674,16484,11735,20810,82462,20695,14859,56161,19117,13587,58738,22014,19293,32867,25771,19682,17943,8628,4588,48346,26389,25410,13409,25620,37702,1356,31185,52349,16225,10896,19128,27872,20753,20728,20564,1374,25361,15424,23561,77002,81013,28573,85738,20881,23156,23494,13800,21954,28687,6570,18236,19283,59158,0,26643,14598,18476,2085,6599,17070,1907,27496,20808,48472,27912,21104,22948,30974,33845,3338,20221,21222,18539,26139,64360,23071,74810,22712,77187,25366,24703,20982,23854,18357,15312,61322,75405,26786,29700,48488,30381,72000,54132,25172,25042,69074,18125,20758,53878,16605,18479,28247,25517,13981,2067,19057,18067,52104,16277,21732,20775,20534,17818,3062,52888,52434,29614,20982,23919,39871,20462,4424,19715,15838,14864,22284,2937,54404,69857,20815,18794,18736,55624,2755,21218,27606,94599,25860,16440,54117,19453,59884,19646,2783,38267,12130,16376,26529,9726,3886,19651,18868,25607,21116,25919,31783,72472,93757,26025,20383,20145,79178,20536,15425,7906,25330,50322,20074,22099,13621,25878,12695,93756,50621,20666,11991,59778,17080,25425,19653,18999,19734,25278,20789,18729,11888,18878,18045,71194,37052,26333,26911,19238,1476,12503,17714,11366,20157,28120,24898,20212,29082,74971,54447,18674,56223,18995,23359,51566,21221,47943,20623,14947,20401,63832,20994,28763
23127,23988,16560,30913,9432,10939,19458,14629,2343,17198,16622,36223,12621,15517,13824,16304,12174,92752,13875,13906,30873,8883,19602,67952,21044,8270,20104,15665,18151,12772,26266,23300,24789,10297,17549,20904,10356,16967,27803,18512,60167,21294,35509,10911,18457,15123,12521,12943,25650,16021,20506,20055,87759,91211,17457,95950,17941,16864,18376,14917,21458,18485,21909,11471,16492,68089,26643,0,19705,19726,26003,23639,20866,28404,10118,17352,53571,15723,19105,21249,18333,27090,28949,18759,20314,19714,17977,41543,8425,50639,5029,87822,19326,17389,18777,4823,13939,21588,70128,86553,5552,19158,31366,17650,81598,61897,8331,16874,45455,15500,12989,54222,21319,18400,24442,7006,13587,25161,19293,14575,53725,19703,20763,20775,14703,19810,25572,61047,29388,17634,21408,21985,46940,13765,28310,20373,12901,15229,17051,26431,62912,44557,16458,7989,8506,35593,25702,21974,26118,71277,16337,19341,30421,16298,60870,8343,29119,36264,19837,21105,7728,29315,23525,16269,14556,5001,19680,19859,19410,47019,70829,20093,21204,17044,89387,11290,19859,23440,9135,48535,20416,21572,15676,6636,16212,71087,33268,20290,16419,68475,18225,9970,19044,13888,19582,8782,16197,17320,24053,17065,16639,80437,16067,20290,9739,20428,27608,17950,20747,17452,7503,18017,18338,15408,11842,86014,29859,20612,64248,12139,18695,59504,10240,25964,12716,19947,14467,40434,30867,19158
17866,13875,3979,44867,10318,21321,17185,5166,21632,4132,6834,41383,7899,5313,5892,6360,8748,75703,7713,16468,44659,16960,1067,51022,7499,16486,34606,27633,5196,6996,8540,15019,36012,25159,28386,21035,24606,24949,14928,32748,43696,2380,18451,8875,13506,7169,8485,8127,14646,27529,1236,8963,70464,74186,30516,78964,6422,8914,8996,5897,7502,31126,15514,8239,5315,51287,14598,19705,0,3892,15643,17319,2823,16368,25866,6470,38289,29162,6517,8423,32523,19342,17934,5653,6653,3954,29127,51156,21287,62078,18390,70579,10816,27791,6416,19698,6177,2090,53422,69088,22849,32137,34211,16317,64719,45496,23105,27759,56141,4959,8237,63036,2679,3972,13825,22637,14568,14716,4459,5570,40512,1694,7194,6269,7173,3245,11764,44439,39666,31292,6578,9442,51101,7592,18686,5185,7161,4745,7999,16615,46189,58016,6724,14715,11672,41735,12060,6925,13559,81231,28058,1844,41606,5543,69460,11413,17266,24858,2531,2369,23850,23097,10837,5728,6028,21570,6519,11345,33584,60727,80236,11442,5973,5910,72338,9142,875,7028,23691,37475,5540,7658,16818,22728,5230,80140,36331,6105,5814,51787,2708,24238,5064,6543,5138,23449,6787,4505,4919,4732,4231,63700,24467,11746,25239,4730,14495,3389,3360,15950,12286,13835,10437,6579,27875,68585,42461,4224,47780,7820,8824,42959,10215,34920,8300,463,7180,50895,31900,14345
21572,10002,6771,42442,10922,19295,20585,5631,21868,2552,4017,37848,7115,4212,6918,9489,7681,73939,6122,19145,42206,18731,4939,49151,3639,18132,36398,29676,2000,7292,11868,18840,33303,26575,30640,24368,26106,22208,18767,34550,41617,2765,21514,8978,9946,5070,7344,6919,18538,29643,3130,5102,68791,72409,32474,77180,3059,5683,5377,8325,3697,33175,19227,8680,3304,49366,18476,19726,3892,0,19533,21083,1833,20228,27142,3374,35784,31009,2754,4549,34328,15459,21813,2037,2763,65,31358,47980,22789,59057,19402,68884,7070,30090,2743,20648,5884,3676,51472,67485,23642,34154,30579,12965,62867,43401,24414,29982,53060,4305,6930,66053,2490,1326,9976,23751,17249,18604,736,5284,37514,2201,3319,2438,5334,665,15606,42415,36735,33165,2864,5590,54548,6144,22577,1359,8681,6714,4787,20504,44217,55348,4027,16210,12634,38284,15905,3330,9910,77928,30158,2087,38771,3530,72535,11939,21124,21354,6414,2529,24948,26945,14728,3615,5174,22416,2655,7553,35418,58083,76874,7631,2299,3161,70568,8460,3051,10791,25080,34080,1694,3860,19750,23759,8178,76740,32688,2220,8930,49824,2106,25713,1384,5845,1276,24802,4214,2412,7879,2679,3157,61791,21821,7925,26535,1005,18327,6825,1297,19170,12805,10349,6832,4589,29170,66966,39836,898,45720,7663,5142,40904,9543,31914,7141,3528,5494,47831,35425,10721
5738,29504,14078,56074,18786,32837,8838,17562,26765,19058,21738,55960,20249,19309,16825,11973,21138,84537,21190,13571,55960,18098,14597,60782,23132,18353,31125,24098,20584,18232,10457,2978,48361,25031,23641,11462,24252,37883,3262,29473,54352,17449,12773,19248,28636,21369,21089,20965,1069,23665,16568,24565,79079,83087,26855,87814,21755,23909,24365,14057,23106,26925,4907,18369,20025,61198,2085,26003,15643,19533,0,4599,18247,2743,26162,21630,50381,26268,22078,24060,29266,34981,2963,21175,22296,19595,24359,64549,21858,74845,21833,79264,26268,22933,21929,22917,18808,16571,63362,77485,25744,27928,49120,30996,74063,56137,23937,23301,69175,18748,21166,51807,17829,19409,29428,24373,12909,982,20069,18583,53898,17336,22833,21895,21108,18887,4793,54900,52538,27908,22151,25063,37887,20944,3057,20818,15965,15296,23065,1013,56427,69686,21555,18053,18418,56064,4513,22428,28923,94793,24154,17462,54149,20177,57827,19444,3222,39771,13122,17581,25338,7906,4836,20374,19404,24605,22138,26846,30044,72274,94004,26967,21547,20942,81252,20765,16497,9337,24041,51952,21176,23256,12194,24759,13077,94036,51255,21747,12311,61814,17986,24082,20638,19464,20766,24013,21506,19551,13433,19676,18791,73252,37200,27280,25592,20353,3510,13205,18874,9913,19877,28842,25736,20852,27673,77050,54356,19812,58238,19260,24259,53570,21361,48132,21002,16025,20951,63945,18943,29548
1140,31039,14776,54319,17780,31673,4754,17926,24054,20067,22539,55794,20207,19929,16911,12201,21010,88721,21431,10184,54240,15124,16255,64771,24718,15540,26701,19789,21751,18135,14067,2567,47141,21243,19201,6874,20456,37109,7854,25092,58153,19445,17363,18732,29296,21871,21036,21004,5274,19325,18419,25857,83283,87259,22473,92000,22824,24647,25359,14140,24772,22485,2020,17920,20855,65162,6599,23639,17319,21083,4599,0,20107,7188,22407,22585,53838,21990,23361,25613,24889,36424,6566,22439,23802,21139,19904,63625,18390,73557,19055,83459,27291,18495,23155,19992,19043,18677,67328,81714,22556,23474,49264,31280,78153,59948,20397,18898,68045,19362,21216,47732,19812,20677,31048,21003,10066,4618,21501,18969,56978,18971,24388,23518,21528,20486,8650,58741,51483,23539,23879,26668,34383,21163,5166,22431,15633,15671,23887,4175,60316,67980,22330,15687,16970,55732,8443,24244,30878,93809,19797,19007,52933,20960,53867,18209,7387,42092,14836,19528,21861,6273,7686,21146,19799,21518,23531,27916,25628,70504,93135,28068,23278,21862,85419,20430,18194,12217,20394,54557,22775,24932,8559,21432,13509,93242,51390,23285,12680,65760,19255,20332,21988,19702,22221,20412,22228,20576,16294,20640,19675,77308,36359,28388,21873,22005,8068,14306,20677,6380,18454,29406,26622,21428,23773,81270,52876,21533,62093,19063,25320,57376,20810,47289,20992,17756,21322,62860,15166,30244
20673,11289,6490,44242,11764,21016,19993,6357,22938,3797,5787,39609,8388,5458,7478,9065,9064,73431,7629,19058,44009,19131,3869,48690,4966,18589,36829,29969,3790,8169,10124,17774,35127,27170,30821,23835,26661,24031,17277,34974,41265,954,19699,9979,11731,6694,8743,8328,17226,29899,1695,6718,68235,71907,32816,76684,4891,7516,7168,8282,4885,33470,18321,9542,4814,48932,17070,20866,2823,1833,18247,20107,0,18773,27802,5181,35682,31405,4523,5900,34750,16775,20405,3865,4264,1892,31553,49804,23333,60889,20151,68339,8788,30245,4550,21430,6929,1903,51054,66894,24500,34467,32307,14784,62402,43059,25052,30179,54889,5383,8371,65774,658,2826,11188,24473,17153,17343,2569,6291,37754,1429,4709,3734,6891,1301,14132,42033,38568,33551,3913,6851,53920,7607,21266,2731,9085,6842,6618,19235,43807,57172,5772,16726,13353,40069,14437,4186,10778,79735,30422,1674,40602,5057,72215,12828,19661,22038,5273,737,25681,25814,13413,5181,6392,23248,4325,9231,35827,59905,78671,9288,3314,4891,70062,9733,1974,9258,25684,34654,3082,5029,19504,24517,7847,78530,34410,3705,8508,49412,2645,26278,3214,7040,3019,25421,5936,3860,6100,4145,4275,61355,23636,9570,27185,2242,16829,6160,660,18721,13707,12150,8617,6164,29826,66382,41655,1640,45360,8727,6913,40537,10833,33747,8540,2368,7010,49662,34722,12481
8320,30052,15427,58168,20781,34760,11574,18972,29264,20088,22829,57327,21801,20547,18390,13642,22716,82780,22587,16270,58041,20702,15374,59258,23732,20920,33832,26829,21488,19850,9851,5711,50248,27755,26341,14054,26978,39609,1590,32192,53027,17906,10243,21033,29709,22628,22631,22465,2766,26390,17149,25325,77301,81344,29573,86051,22695,25000,25304,15707,23655,29627,7650,20141,21134,59698,1907,28404,16368,20228,2743,7188,18773,0,28881,22637,49383,29003,22884,24666,31986,35537,1813,22010,22962,20292,27054,66267,24542,76715,24372,77496,27164,25634,22772,25487,20255,16979,61858,75678,28365,30624,50347,32249,72415,54799,26629,26012,70981,20001,22658,53587,18285,20279,29923,27034,15528,3335,20826,19958,53208,18035,23458,22494,22415,19567,4642,53535,54341,30629,22677,25621,39236,22356,3480,21445,17742,16765,24122,3027,55012,71742,22664,20510,20583,57514,4336,22892,29203,96506,26876,18212,56021,21307,59494,21516,900,39711,13929,18068,28016,8944,5771,21506,20757,27207,22877,27708,32754,74354,95662,27809,22083,21982,79515,22444,17181,9536,26748,51633,21804,23797,14923,27411,14601,95659,52479,22403,13899,60332,18890,26802,21431,20895,21493,26714,22644,20560,13383,20716,19897,71642,38959,28114,28307,20964,2057,14374,19423,12644,22013,29967,26717,22082,30406,75255,56341,20390,56854,20902,25160,52242,23127,49850,22526,16703,22286,65739,20644,30593
